lang,n_samples,accuracy,estimate_method,iter,diff
spanish,50,0.5303184837773596,,5,0.0155495981028527
german,30,0.4030181431475554,,8,0.0193941856039617
italian,100,0.3328274281612265,,0,0.1334348917781214
spanish,20,0.6292535982448193,,6,0.083385516364607
italian,30,0.4612637780439674,,9,0.0049985418953805
german,10,0.6531542486107651,,1,0.2695302910671714
italian,15,0.5818735676930673,,3,0.1156112477537193
italian,20,0.4226487560228789,,6,0.043613563916469
german,30,0.2689875092551586,,7,0.114636448288435
spanish,20,0.4372495984228735,,1,0.1086184834573388
spanish,15,0.5884175153731594,,3,0.0425494334929471
german,10,0.5351538120390753,,0,0.1515298544954816
spanish,50,0.5259422026732241,,6,0.0199258792069881
italian,15,0.5178819965119243,,4,0.0516196765725763
spanish,15,0.4841055314773363,,2,0.0617625504028759
italian,50,0.3518740878623434,,3,0.1143882320770045
spanish,50,0.5628775116559219,,7,0.0170094297757096
spanish,100,0.612197564781256,,9,0.0663294829010436
italian,20,0.4659302101226777,,4,0.0003321098166702
german,30,0.4410345181928614,,9,0.0574105606492678
spanish,50,0.5731067057887145,,8,0.0272386239085021
spanish,15,0.5652765034196288,,1,0.0194084215394164
